,origin_name,destination_name,originregion_name,destinationregion_name,countryflow_2019
2165,CIÊNCIAS ECONÔMICAS (DIURNO),CINEMA E AUDIOVISUAL,FEAAC,ICA,1
2270,CIÊNCIAS ECONÔMICAS (DIURNO),CINEMA E AUDIOVISUAL,FEAAC,ICA,1
1998,CIÊNCIAS ECONÔMICAS (DIURNO),COMUNICAÇÃO SOCIAL,FEAAC,ICA,1
2184,CIÊNCIAS ECONÔMICAS (DIURNO),COMUNICAÇÃO SOCIAL,FEAAC,ICA,1
2186,CIÊNCIAS ECONÔMICAS (DIURNO),COMUNICAÇÃO SOCIAL,FEAAC,ICA,1
2227,CIÊNCIAS ECONÔMICAS (DIURNO),COMUNICAÇÃO SOCIAL,FEAAC,ICA,1
2230,CIÊNCIAS ECONÔMICAS (DIURNO),COMUNICAÇÃO SOCIAL,FEAAC,ICA,1
2251,CIÊNCIAS ECONÔMICAS (DIURNO),COMUNICAÇÃO SOCIAL,FEAAC,ICA,1
2263,CIÊNCIAS ECONÔMICAS (DIURNO),COMUNICAÇÃO SOCIAL,FEAAC,ICA,1
23562,CIÊNCIAS ECONÔMICAS (DIURNO),COMUNICAÇÃO SOCIAL - JORNALISMO,FEAAC,ICA,1
30110,CIÊNCIAS ECONÔMICAS (DIURNO),COMUNICAÇÃO SOCIAL - JORNALISMO,FEAAC,ICA,1
30117,CIÊNCIAS ECONÔMICAS (DIURNO),COMUNICAÇÃO SOCIAL - JORNALISMO,FEAAC,ICA,1
30111,CIÊNCIAS ECONÔMICAS (DIURNO),COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,FEAAC,ICA,1
23560,CIÊNCIAS ECONÔMICAS (DIURNO),DESIGN - MODA,FEAAC,ICA,1
1983,CIÊNCIAS ECONÔMICAS (DIURNO),ESTILISMO E MODA,FEAAC,ICA,1
2139,CIÊNCIAS ECONÔMICAS (DIURNO),ESTILISMO E MODA,FEAAC,ICA,1
2055,CIÊNCIAS ECONÔMICAS (DIURNO),FILOSOFIA,FEAAC,ICA,1
2278,CIÊNCIAS ECONÔMICAS (DIURNO),FILOSOFIA,FEAAC,ICA,1
23563,CIÊNCIAS ECONÔMICAS (DIURNO),FILOSOFIA,FEAAC,ICA,1
23588,CIÊNCIAS ECONÔMICAS (DIURNO),FILOSOFIA,FEAAC,ICA,1
23607,CIÊNCIAS ECONÔMICAS (DIURNO),FILOSOFIA,FEAAC,ICA,1
26241,CIÊNCIAS ECONÔMICAS (DIURNO),FILOSOFIA,FEAAC,ICA,1
23557,CIÊNCIAS ECONÔMICAS (DIURNO),GASTRONOMIA,FEAAC,ICA,1
23585,CIÊNCIAS ECONÔMICAS (DIURNO),GASTRONOMIA,FEAAC,ICA,1
23589,CIÊNCIAS ECONÔMICAS (DIURNO),GASTRONOMIA,FEAAC,ICA,1
2273,CIÊNCIAS ECONÔMICAS (DIURNO),MÚSICA,FEAAC,ICA,1
2044,CIÊNCIAS ECONÔMICAS (DIURNO),EDUCACAO FISICA,FEAAC,IEFES,1
26247,CIÊNCIAS ECONÔMICAS (DIURNO),EDUCACAO FÍSICA - BACHARELADO (DIURNO),FEAAC,IEFES,1
2126,CIÊNCIAS ECONÔMICAS (DIURNO),EDUCACAO FÍSICA - LICENCIATURA (DIURNO),FEAAC,IEFES,1
23555,CIÊNCIAS ECONÔMICAS (DIURNO),EDUCACAO FÍSICA - LICENCIATURA (DIURNO),FEAAC,IEFES,1
23580,CIÊNCIAS ECONÔMICAS (DIURNO),EDUCACAO FÍSICA - LICENCIATURA (DIURNO),FEAAC,IEFES,1
2118,CIÊNCIAS ECONÔMICAS (DIURNO),ADMINISTRAÇÃO,FEAAC,IUVI,1
2143,CIÊNCIAS ECONÔMICAS (DIURNO),ADMINISTRAÇÃO,FEAAC,IUVI,1
2173,CIÊNCIAS ECONÔMICAS (DIURNO),ADMINISTRAÇÃO,FEAAC,IUVI,1
2133,CIÊNCIAS ECONÔMICAS (DIURNO),ADMINISTRAÇÃO PÚBLICA,FEAAC,IUVI,1
2272,CIÊNCIAS ECONÔMICAS (DIURNO),ADMINISTRAÇÃO PÚBLICA,FEAAC,IUVI,1
2325,CIÊNCIAS ECONÔMICAS (DIURNO),ADMINISTRAÇÃO PÚBLICA,FEAAC,IUVI,1
23538,CIÊNCIAS ECONÔMICAS (DIURNO),ADMINISTRAÇÃO PÚBLICA,FEAAC,IUVI,1
23542,CIÊNCIAS ECONÔMICAS (DIURNO),ADMINISTRAÇÃO PÚBLICA,FEAAC,IUVI,1
25146,CIÊNCIAS ECONÔMICAS (DIURNO),ADMINISTRAÇÃO PÚBLICA,FEAAC,IUVI,1
1990,CIÊNCIAS ECONÔMICAS (DIURNO),FÍSICA,FEAAC,IUVI,1
2002,CIÊNCIAS ECONÔMICAS (DIURNO),LICENCIATURA EM LETRAS - PORTUGUÊS,FEAAC,IUVI,1
2152,CIÊNCIAS ECONÔMICAS (DIURNO),LICENCIATURA EM LETRAS - PORTUGUÊS,FEAAC,IUVI,1
2111,CIÊNCIAS ECONÔMICAS (DIURNO),MATEMÁTICA,FEAAC,IUVI,1
2268,CIÊNCIAS ECONÔMICAS (DIURNO),MATEMÁTICA,FEAAC,IUVI,1
23526,CIÊNCIAS ECONÔMICAS (DIURNO),MATEMÁTICA,FEAAC,IUVI,1
23551,CIÊNCIAS ECONÔMICAS (DIURNO),SISTEMAS E MÍDIAS DIGITAIS (DIURNO),FEAAC,IUVI,1
23574,CIÊNCIAS ECONÔMICAS (DIURNO),CIÊNCIAS AMBIENTAIS,FEAAC,LABOMAR,1
26990,CIÊNCIAS ECONÔMICAS (DIURNO),CIÊNCIAS AMBIENTAIS,FEAAC,LABOMAR,1
28265,CIÊNCIAS ECONÔMICAS (DIURNO),OCEANOGRAFIA,FEAAC,LABOMAR,1
31418,CIÊNCIAS ECONÔMICAS (NOTURNO),CIÊNCIA DA COMPUTAÇÃO,FEAAC,CC,1
2382,CIÊNCIAS ECONÔMICAS (NOTURNO),COMPUTAÇÃO,FEAAC,CC,1
2436,CIÊNCIAS ECONÔMICAS (NOTURNO),ESTATÍSTICA,FEAAC,CC,1
2438,CIÊNCIAS ECONÔMICAS (NOTURNO),ESTATÍSTICA,FEAAC,CC,1
2468,CIÊNCIAS ECONÔMICAS (NOTURNO),ESTATÍSTICA,FEAAC,CC,1
2478,CIÊNCIAS ECONÔMICAS (NOTURNO),ESTATÍSTICA,FEAAC,CC,1
23698,CIÊNCIAS ECONÔMICAS (NOTURNO),ESTATÍSTICA,FEAAC,CC,1
31447,CIÊNCIAS ECONÔMICAS (NOTURNO),ESTATÍSTICA,FEAAC,CC,1
2365,CIÊNCIAS ECONÔMICAS (NOTURNO),FÍSICA,FEAAC,CC,1
2425,CIÊNCIAS ECONÔMICAS (NOTURNO),FÍSICA,FEAAC,CC,1
31643,CIÊNCIAS ECONÔMICAS (NOTURNO),FÍSICA - BACHARELADO,FEAAC,CC,1
2338,CIÊNCIAS ECONÔMICAS (NOTURNO),FÍSICA - LICENCIATURA,FEAAC,CC,1
2454,CIÊNCIAS ECONÔMICAS (NOTURNO),FÍSICA - LICENCIATURA,FEAAC,CC,1
2475,CIÊNCIAS ECONÔMICAS (NOTURNO),FÍSICA - LICENCIATURA,FEAAC,CC,1
2392,CIÊNCIAS ECONÔMICAS (NOTURNO),MATEMÁTICA - BACHARELADO,FEAAC,CC,1
2424,CIÊNCIAS ECONÔMICAS (NOTURNO),MATEMÁTICA - BACHARELADO,FEAAC,CC,1
2393,CIÊNCIAS ECONÔMICAS (NOTURNO),MATEMÁTICA - LICENCIATURA,FEAAC,CC,1
2435,CIÊNCIAS ECONÔMICAS (NOTURNO),MATEMÁTICA - LICENCIATURA,FEAAC,CC,1
2476,CIÊNCIAS ECONÔMICAS (NOTURNO),MATEMÁTICA - LICENCIATURA,FEAAC,CC,1
2482,CIÊNCIAS ECONÔMICAS (NOTURNO),MATEMÁTICA - LICENCIATURA,FEAAC,CC,1
23636,CIÊNCIAS ECONÔMICAS (NOTURNO),MATEMÁTICA - LICENCIATURA,FEAAC,CC,1
23693,CIÊNCIAS ECONÔMICAS (NOTURNO),MATEMÁTICA - LICENCIATURA,FEAAC,CC,1
23708,CIÊNCIAS ECONÔMICAS (NOTURNO),MATEMÁTICA - LICENCIATURA,FEAAC,CC,1
33061,CIÊNCIAS ECONÔMICAS (NOTURNO),MATEMÁTICA - LICENCIATURA,FEAAC,CC,1
2371,CIÊNCIAS ECONÔMICAS (NOTURNO),QUÍMICA - LICENCIATURA,FEAAC,CC,1
25149,CIÊNCIAS ECONÔMICAS (NOTURNO),QUÍMICA - LICENCIATURA,FEAAC,CC,1
2370,CIÊNCIAS ECONÔMICAS (NOTURNO),AGRONOMIA,FEAAC,CCA,1
2477,CIÊNCIAS ECONÔMICAS (NOTURNO),AGRONOMIA,FEAAC,CCA,1
24732,CIÊNCIAS ECONÔMICAS (NOTURNO),AGRONOMIA,FEAAC,CCA,1
27860,CIÊNCIAS ECONÔMICAS (NOTURNO),AGRONOMIA,FEAAC,CCA,1
31645,CIÊNCIAS ECONÔMICAS (NOTURNO),AGRONOMIA,FEAAC,CCA,1
23645,CIÊNCIAS ECONÔMICAS (NOTURNO),ECONOMIA DOMÉSTICA,FEAAC,CCA,1
2394,CIÊNCIAS ECONÔMICAS (NOTURNO),ECONOMIA ECOLÓGICA,FEAAC,CCA,1
2403,CIÊNCIAS ECONÔMICAS (NOTURNO),ECONOMIA ECOLÓGICA,FEAAC,CCA,1
2458,CIÊNCIAS ECONÔMICAS (NOTURNO),ECONOMIA ECOLÓGICA,FEAAC,CCA,1
30868,CIÊNCIAS ECONÔMICAS (NOTURNO),ECONOMIA ECOLÓGICA,FEAAC,CCA,1
2360,CIÊNCIAS ECONÔMICAS (NOTURNO),ENGENHARIA DE ALIMENTOS,FEAAC,CCA,1
23651,CIÊNCIAS ECONÔMICAS (NOTURNO),ENGENHARIA DE PESCA,FEAAC,CCA,1
30954,CIÊNCIAS ECONÔMICAS (NOTURNO),ENGENHARIA DE PESCA,FEAAC,CCA,1
23657,CIÊNCIAS ECONÔMICAS (NOTURNO),GESTÃO DE POLÍTICAS PÚBLICAS,FEAAC,CCA,1
27002,CIÊNCIAS ECONÔMICAS (NOTURNO),GESTÃO DE POLÍTICAS PÚBLICAS,FEAAC,CCA,1
29517,CIÊNCIAS ECONÔMICAS (NOTURNO),ZOOTECNIA,FEAAC,CCA,1
23683,CIÊNCIAS ECONÔMICAS (NOTURNO),BIBLIOTECONOMIA,FEAAC,CH,1
2434,CIÊNCIAS ECONÔMICAS (NOTURNO),CIÊNCIAS SOCIAIS (DIURNO),FEAAC,CH,1
2386,CIÊNCIAS ECONÔMICAS (NOTURNO),CIÊNCIAS SOCIAIS (NOTURNO),FEAAC,CH,1
2427,CIÊNCIAS ECONÔMICAS (NOTURNO),CIÊNCIAS SOCIAIS (NOTURNO),FEAAC,CH,1
2432,CIÊNCIAS ECONÔMICAS (NOTURNO),CIÊNCIAS SOCIAIS (NOTURNO),FEAAC,CH,1
23648,CIÊNCIAS ECONÔMICAS (NOTURNO),CIÊNCIAS SOCIAIS (NOTURNO),FEAAC,CH,1
23668,CIÊNCIAS ECONÔMICAS (NOTURNO),CIÊNCIAS SOCIAIS (NOTURNO),FEAAC,CH,1
23677,CIÊNCIAS ECONÔMICAS (NOTURNO),CIÊNCIAS SOCIAIS (NOTURNO),FEAAC,CH,1
25157,CIÊNCIAS ECONÔMICAS (NOTURNO),CIÊNCIAS SOCIAIS (NOTURNO),FEAAC,CH,1
26257,CIÊNCIAS ECONÔMICAS (NOTURNO),CIÊNCIAS SOCIAIS (NOTURNO),FEAAC,CH,1
2364,CIÊNCIAS ECONÔMICAS (NOTURNO),HISTÓRIA,FEAAC,CH,1
2384,CIÊNCIAS ECONÔMICAS (NOTURNO),HISTÓRIA,FEAAC,CH,1
2408,CIÊNCIAS ECONÔMICAS (NOTURNO),HISTÓRIA,FEAAC,CH,1
26995,CIÊNCIAS ECONÔMICAS (NOTURNO),HISTÓRIA,FEAAC,CH,1
29152,CIÊNCIAS ECONÔMICAS (NOTURNO),HISTÓRIA,FEAAC,CH,1
2368,CIÊNCIAS ECONÔMICAS (NOTURNO),LETRAS,FEAAC,CH,1
2404,CIÊNCIAS ECONÔMICAS (NOTURNO),LETRAS,FEAAC,CH,1
2410,CIÊNCIAS ECONÔMICAS (NOTURNO),LETRAS,FEAAC,CH,1
23631,CIÊNCIAS ECONÔMICAS (NOTURNO),LETRAS,FEAAC,CH,1
23661,CIÊNCIAS ECONÔMICAS (NOTURNO),LETRAS,FEAAC,CH,1
23689,CIÊNCIAS ECONÔMICAS (NOTURNO),LETRAS,FEAAC,CH,1
29780,CIÊNCIAS ECONÔMICAS (NOTURNO),LETRAS,FEAAC,CH,1
30139,CIÊNCIAS ECONÔMICAS (NOTURNO),LETRAS,FEAAC,CH,1
31647,CIÊNCIAS ECONÔMICAS (NOTURNO),LETRAS,FEAAC,CH,1
33141,CIÊNCIAS ECONÔMICAS (NOTURNO),LETRAS,FEAAC,CH,1
2465,CIÊNCIAS ECONÔMICAS (NOTURNO),LETRAS - ESPANHOL,FEAAC,CH,1
2487,CIÊNCIAS ECONÔMICAS (NOTURNO),LETRAS - ESPANHOL,FEAAC,CH,1
23694,CIÊNCIAS ECONÔMICAS (NOTURNO),LETRAS - ESPANHOL,FEAAC,CH,1
30951,CIÊNCIAS ECONÔMICAS (NOTURNO),LETRAS - ESPANHOL,FEAAC,CH,1
2467,CIÊNCIAS ECONÔMICAS (NOTURNO),LETRAS - INGLÊS,FEAAC,CH,1
23639,CIÊNCIAS ECONÔMICAS (NOTURNO),LETRAS - INGLÊS,FEAAC,CH,1
23660,CIÊNCIAS ECONÔMICAS (NOTURNO),LETRAS - INGLÊS,FEAAC,CH,1
29518,CIÊNCIAS ECONÔMICAS (NOTURNO),LETRAS - INGLÊS,FEAAC,CH,1
23696,CIÊNCIAS ECONÔMICAS (NOTURNO),PSICOLOGIA,FEAAC,CH,1
23706,CIÊNCIAS ECONÔMICAS (NOTURNO),PSICOLOGIA,FEAAC,CH,1
27004,CIÊNCIAS ECONÔMICAS (NOTURNO),PSICOLOGIA,FEAAC,CH,1
25151,CIÊNCIAS ECONÔMICAS (NOTURNO),ARQUITETURA E URBANISMO,FEAAC,CT,1
23697,CIÊNCIAS ECONÔMICAS (NOTURNO),DESIGN,FEAAC,CT,1
2398,CIÊNCIAS ECONÔMICAS (NOTURNO),ENGENHARIA CIVIL,FEAAC,CT,1
2443,CIÊNCIAS ECONÔMICAS (NOTURNO),ENGENHARIA CIVIL,FEAAC,CT,1
23704,CIÊNCIAS ECONÔMICAS (NOTURNO),ENGENHARIA CIVIL,FEAAC,CT,1
29408,CIÊNCIAS ECONÔMICAS (NOTURNO),ENGENHARIA CIVIL,FEAAC,CT,1
31639,CIÊNCIAS ECONÔMICAS (NOTURNO),ENGENHARIA DE COMPUTAÇÃO,FEAAC,CT,1
2469,CIÊNCIAS ECONÔMICAS (NOTURNO),ENGENHARIA DE ENERGIAS E MEIO AMBIENTE,FEAAC,CT,1
2381,CIÊNCIAS ECONÔMICAS (NOTURNO),ENGENHARIA DE PRODUÇÃO MECÂNICA,FEAAC,CT,1
26262,CIÊNCIAS ECONÔMICAS (NOTURNO),ENGENHARIA DE PRODUÇÃO MECÂNICA,FEAAC,CT,1
2451,CIÊNCIAS ECONÔMICAS (NOTURNO),ENGENHARIA DE TELEINFORMÁTICA (DIURNO),FEAAC,CT,1
2353,CIÊNCIAS ECONÔMICAS (NOTURNO),ENGENHARIA DE TELEINFORMÁTICA (NOTURNO),FEAAC,CT,1
23627,CIÊNCIAS ECONÔMICAS (NOTURNO),ENGENHARIA DE TELEINFORMÁTICA (NOTURNO),FEAAC,CT,1
26448,CIÊNCIAS ECONÔMICAS (NOTURNO),ENGENHARIA DE TELEINFORMÁTICA (NOTURNO),FEAAC,CT,1
2357,CIÊNCIAS ECONÔMICAS (NOTURNO),ENGENHARIA ELÉTRICA,FEAAC,CT,1
28021,CIÊNCIAS ECONÔMICAS (NOTURNO),ENGENHARIA ELÉTRICA,FEAAC,CT,1
2369,CIÊNCIAS ECONÔMICAS (NOTURNO),ENGENHARIA MECÂNICA,FEAAC,CT,1
2416,CIÊNCIAS ECONÔMICAS (NOTURNO),ENGENHARIA MECÂNICA,FEAAC,CT,1
23701,CIÊNCIAS ECONÔMICAS (NOTURNO),DIREITO (DIURNO),FEAAC,FACDIR,1
25155,CIÊNCIAS ECONÔMICAS (NOTURNO),DIREITO (DIURNO),FEAAC,FACDIR,1
26260,CIÊNCIAS ECONÔMICAS (NOTURNO),DIREITO (DIURNO),FEAAC,FACDIR,1
26992,CIÊNCIAS ECONÔMICAS (NOTURNO),DIREITO (DIURNO),FEAAC,FACDIR,1
26998,CIÊNCIAS ECONÔMICAS (NOTURNO),DIREITO (DIURNO),FEAAC,FACDIR,1
28290,CIÊNCIAS ECONÔMICAS (NOTURNO),DIREITO (DIURNO),FEAAC,FACDIR,1
33753,CIÊNCIAS ECONÔMICAS (NOTURNO),DIREITO (DIURNO),FEAAC,FACDIR,1
2345,CIÊNCIAS ECONÔMICAS (NOTURNO),DIREITO (NOTURNO),FEAAC,FACDIR,1
2350,CIÊNCIAS ECONÔMICAS (NOTURNO),DIREITO (NOTURNO),FEAAC,FACDIR,1
2378,CIÊNCIAS ECONÔMICAS (NOTURNO),DIREITO (NOTURNO),FEAAC,FACDIR,1
2379,CIÊNCIAS ECONÔMICAS (NOTURNO),DIREITO (NOTURNO),FEAAC,FACDIR,1
2385,CIÊNCIAS ECONÔMICAS (NOTURNO),DIREITO (NOTURNO),FEAAC,FACDIR,1
2388,CIÊNCIAS ECONÔMICAS (NOTURNO),DIREITO (NOTURNO),FEAAC,FACDIR,1
2402,CIÊNCIAS ECONÔMICAS (NOTURNO),DIREITO (NOTURNO),FEAAC,FACDIR,1
23626,CIÊNCIAS ECONÔMICAS (NOTURNO),DIREITO (NOTURNO),FEAAC,FACDIR,1
23632,CIÊNCIAS ECONÔMICAS (NOTURNO),DIREITO (NOTURNO),FEAAC,FACDIR,1
23633,CIÊNCIAS ECONÔMICAS (NOTURNO),DIREITO (NOTURNO),FEAAC,FACDIR,1
23641,CIÊNCIAS ECONÔMICAS (NOTURNO),DIREITO (NOTURNO),FEAAC,FACDIR,1
23658,CIÊNCIAS ECONÔMICAS (NOTURNO),DIREITO (NOTURNO),FEAAC,FACDIR,1
23678,CIÊNCIAS ECONÔMICAS (NOTURNO),DIREITO (NOTURNO),FEAAC,FACDIR,1
25152,CIÊNCIAS ECONÔMICAS (NOTURNO),DIREITO (NOTURNO),FEAAC,FACDIR,1
25159,CIÊNCIAS ECONÔMICAS (NOTURNO),DIREITO (NOTURNO),FEAAC,FACDIR,1
28281,CIÊNCIAS ECONÔMICAS (NOTURNO),DIREITO (NOTURNO),FEAAC,FACDIR,1
28284,CIÊNCIAS ECONÔMICAS (NOTURNO),DIREITO (NOTURNO),FEAAC,FACDIR,1
28285,CIÊNCIAS ECONÔMICAS (NOTURNO),DIREITO (NOTURNO),FEAAC,FACDIR,1
29154,CIÊNCIAS ECONÔMICAS (NOTURNO),DIREITO (NOTURNO),FEAAC,FACDIR,1
33112,CIÊNCIAS ECONÔMICAS (NOTURNO),DIREITO (NOTURNO),FEAAC,FACDIR,1
33518,CIÊNCIAS ECONÔMICAS (NOTURNO),DIREITO (NOTURNO),FEAAC,FACDIR,1
33527,CIÊNCIAS ECONÔMICAS (NOTURNO),DIREITO (NOTURNO),FEAAC,FACDIR,1
2363,CIÊNCIAS ECONÔMICAS (NOTURNO),PEDAGOGIA (DIURNO),FEAAC,FACED,1
2397,CIÊNCIAS ECONÔMICAS (NOTURNO),PEDAGOGIA (DIURNO),FEAAC,FACED,1
2472,CIÊNCIAS ECONÔMICAS (NOTURNO),PEDAGOGIA (DIURNO),FEAAC,FACED,1
27000,CIÊNCIAS ECONÔMICAS (NOTURNO),PEDAGOGIA (DIURNO),FEAAC,FACED,1
2343,CIÊNCIAS ECONÔMICAS (NOTURNO),PEDAGOGIA (NOTURNO),FEAAC,FACED,1
2417,CIÊNCIAS ECONÔMICAS (NOTURNO),PEDAGOGIA (NOTURNO),FEAAC,FACED,1
2446,CIÊNCIAS ECONÔMICAS (NOTURNO),PEDAGOGIA (NOTURNO),FEAAC,FACED,1
2484,CIÊNCIAS ECONÔMICAS (NOTURNO),PEDAGOGIA (NOTURNO),FEAAC,FACED,1
26516,CIÊNCIAS ECONÔMICAS (NOTURNO),PEDAGOGIA (NOTURNO),FEAAC,FACED,1
29786,CIÊNCIAS ECONÔMICAS (NOTURNO),PEDAGOGIA (NOTURNO),FEAAC,FACED,1
26993,CIÊNCIAS ECONÔMICAS (NOTURNO),MEDICINA,FEAAC,FACMED,1
2374,CIÊNCIAS ECONÔMICAS (NOTURNO),ADMINISTRAÇÃO (DIURNO),FEAAC,FEAAC,1
2430,CIÊNCIAS ECONÔMICAS (NOTURNO),ADMINISTRAÇÃO (DIURNO),FEAAC,FEAAC,1
2483,CIÊNCIAS ECONÔMICAS (NOTURNO),ADMINISTRAÇÃO (DIURNO),FEAAC,FEAAC,1
23685,CIÊNCIAS ECONÔMICAS (NOTURNO),ADMINISTRAÇÃO (DIURNO),FEAAC,FEAAC,1
23699,CIÊNCIAS ECONÔMICAS (NOTURNO),ADMINISTRAÇÃO (DIURNO),FEAAC,FEAAC,1
2340,CIÊNCIAS ECONÔMICAS (NOTURNO),ADMINISTRAÇÃO (NOTURNO),FEAAC,FEAAC,1
2347,CIÊNCIAS ECONÔMICAS (NOTURNO),ADMINISTRAÇÃO (NOTURNO),FEAAC,FEAAC,1
2415,CIÊNCIAS ECONÔMICAS (NOTURNO),ADMINISTRAÇÃO (NOTURNO),FEAAC,FEAAC,1
2419,CIÊNCIAS ECONÔMICAS (NOTURNO),ADMINISTRAÇÃO (NOTURNO),FEAAC,FEAAC,1
2439,CIÊNCIAS ECONÔMICAS (NOTURNO),ADMINISTRAÇÃO (NOTURNO),FEAAC,FEAAC,1
23652,CIÊNCIAS ECONÔMICAS (NOTURNO),ADMINISTRAÇÃO (NOTURNO),FEAAC,FEAAC,1
23653,CIÊNCIAS ECONÔMICAS (NOTURNO),ADMINISTRAÇÃO (NOTURNO),FEAAC,FEAAC,1
23671,CIÊNCIAS ECONÔMICAS (NOTURNO),ADMINISTRAÇÃO (NOTURNO),FEAAC,FEAAC,1
23672,CIÊNCIAS ECONÔMICAS (NOTURNO),ADMINISTRAÇÃO (NOTURNO),FEAAC,FEAAC,1
25154,CIÊNCIAS ECONÔMICAS (NOTURNO),ADMINISTRAÇÃO (NOTURNO),FEAAC,FEAAC,1
25158,CIÊNCIAS ECONÔMICAS (NOTURNO),ADMINISTRAÇÃO (NOTURNO),FEAAC,FEAAC,1
28282,CIÊNCIAS ECONÔMICAS (NOTURNO),ADMINISTRAÇÃO (NOTURNO),FEAAC,FEAAC,1
28286,CIÊNCIAS ECONÔMICAS (NOTURNO),ADMINISTRAÇÃO (NOTURNO),FEAAC,FEAAC,1
28288,CIÊNCIAS ECONÔMICAS (NOTURNO),ADMINISTRAÇÃO (NOTURNO),FEAAC,FEAAC,1
29151,CIÊNCIAS ECONÔMICAS (NOTURNO),ADMINISTRAÇÃO (NOTURNO),FEAAC,FEAAC,1
30127,CIÊNCIAS ECONÔMICAS (NOTURNO),ADMINISTRAÇÃO (NOTURNO),FEAAC,FEAAC,1
30137,CIÊNCIAS ECONÔMICAS (NOTURNO),ADMINISTRAÇÃO (NOTURNO),FEAAC,FEAAC,1
31641,CIÊNCIAS ECONÔMICAS (NOTURNO),ADMINISTRAÇÃO (NOTURNO),FEAAC,FEAAC,1
31649,CIÊNCIAS ECONÔMICAS (NOTURNO),ADMINISTRAÇÃO (NOTURNO),FEAAC,FEAAC,1
32915,CIÊNCIAS ECONÔMICAS (NOTURNO),ADMINISTRAÇÃO (NOTURNO),FEAAC,FEAAC,1
33490,CIÊNCIAS ECONÔMICAS (NOTURNO),ADMINISTRAÇÃO (NOTURNO),FEAAC,FEAAC,1
2344,CIÊNCIAS ECONÔMICAS (NOTURNO),CIÊNCIAS ATUARIAIS,FEAAC,FEAAC,1
2348,CIÊNCIAS ECONÔMICAS (NOTURNO),CIÊNCIAS ATUARIAIS,FEAAC,FEAAC,1
2361,CIÊNCIAS ECONÔMICAS (NOTURNO),CIÊNCIAS ATUARIAIS,FEAAC,FEAAC,1
2428,CIÊNCIAS ECONÔMICAS (NOTURNO),CIÊNCIAS ATUARIAIS,FEAAC,FEAAC,1
2463,CIÊNCIAS ECONÔMICAS (NOTURNO),CIÊNCIAS ATUARIAIS,FEAAC,FEAAC,1
2479,CIÊNCIAS ECONÔMICAS (NOTURNO),CIÊNCIAS ATUARIAIS,FEAAC,FEAAC,1
23635,CIÊNCIAS ECONÔMICAS (NOTURNO),CIÊNCIAS ATUARIAIS,FEAAC,FEAAC,1
23644,CIÊNCIAS ECONÔMICAS (NOTURNO),CIÊNCIAS ATUARIAIS,FEAAC,FEAAC,1
26255,CIÊNCIAS ECONÔMICAS (NOTURNO),CIÊNCIAS ATUARIAIS,FEAAC,FEAAC,1
28289,CIÊNCIAS ECONÔMICAS (NOTURNO),CIÊNCIAS ATUARIAIS,FEAAC,FEAAC,1
2336,CIÊNCIAS ECONÔMICAS (NOTURNO),CIÊNCIAS CONTÁBEIS (DIURNO),FEAAC,FEAAC,1
2349,CIÊNCIAS ECONÔMICAS (NOTURNO),CIÊNCIAS CONTÁBEIS (DIURNO),FEAAC,FEAAC,1
2391,CIÊNCIAS ECONÔMICAS (NOTURNO),CIÊNCIAS CONTÁBEIS (DIURNO),FEAAC,FEAAC,1
2459,CIÊNCIAS ECONÔMICAS (NOTURNO),CIÊNCIAS CONTÁBEIS (DIURNO),FEAAC,FEAAC,1
23674,CIÊNCIAS ECONÔMICAS (NOTURNO),CIÊNCIAS CONTÁBEIS (DIURNO),FEAAC,FEAAC,1
32738,CIÊNCIAS ECONÔMICAS (NOTURNO),CIÊNCIAS CONTÁBEIS (DIURNO),FEAAC,FEAAC,1
33851,CIÊNCIAS ECONÔMICAS (NOTURNO),CIÊNCIAS CONTÁBEIS (DIURNO),FEAAC,FEAAC,1
2373,CIÊNCIAS ECONÔMICAS (NOTURNO),CIÊNCIAS CONTÁBEIS (NOTURNO),FEAAC,FEAAC,1
2421,CIÊNCIAS ECONÔMICAS (NOTURNO),CIÊNCIAS CONTÁBEIS (NOTURNO),FEAAC,FEAAC,1
2422,CIÊNCIAS ECONÔMICAS (NOTURNO),CIÊNCIAS CONTÁBEIS (NOTURNO),FEAAC,FEAAC,1
2431,CIÊNCIAS ECONÔMICAS (NOTURNO),CIÊNCIAS CONTÁBEIS (NOTURNO),FEAAC,FEAAC,1
2444,CIÊNCIAS ECONÔMICAS (NOTURNO),CIÊNCIAS CONTÁBEIS (NOTURNO),FEAAC,FEAAC,1
2452,CIÊNCIAS ECONÔMICAS (NOTURNO),CIÊNCIAS CONTÁBEIS (NOTURNO),FEAAC,FEAAC,1
2457,CIÊNCIAS ECONÔMICAS (NOTURNO),CIÊNCIAS CONTÁBEIS (NOTURNO),FEAAC,FEAAC,1
2464,CIÊNCIAS ECONÔMICAS (NOTURNO),CIÊNCIAS CONTÁBEIS (NOTURNO),FEAAC,FEAAC,1
2486,CIÊNCIAS ECONÔMICAS (NOTURNO),CIÊNCIAS CONTÁBEIS (NOTURNO),FEAAC,FEAAC,1
23655,CIÊNCIAS ECONÔMICAS (NOTURNO),CIÊNCIAS CONTÁBEIS (NOTURNO),FEAAC,FEAAC,1
